"id","created","salarymx","salaryusd","extramx","extrausd","variation","english_num","english_label","age","experience","seniority","country","city","profile","edutype","orgtype","emptype","remote","gender","education","act_dba","act_req","act_arq","act_bi","act_cap","act_datascience","act_spi","act_cons","act_prog","act_mobile","act_front","act_devrel","act_dir","act_doc","act_techwrite","act_infra","act_erp","act_dataeng","act_techsales","act_pm","act_iot","act_infosec","act_soporte","act_test","act_uxd","act_ventas","lang_bash","lang_csharp","lang_clang","lang_cobol","lang_delphi","lang_elixir","lang_go","lang_groovy","lang_java","lang_js","lang_kotlin","lang_perl","lang_php","lang_plsql","lang_python","lang_ruby","lang_rust","lang_scala","lang_swift","lang_vbnet","mobile_phonegap","mobile_flutter","mobile_ionic","mobile_java_android","mobile_java_kotlin","mobile_objc","mobile_reactnative","mobile_swift","mobile_xamarin","front_angular","front_django","front_laravel","front_nextjs","front_react","front_ror","front_semanticui","front_springboot","front_svelte","front_vue","front_xamarin","db_dynamo","db_cosmos","db_cassandra","db_elastic","db_firebasert","db_firestore","db_DB2","db_sqlserver","db_mongoDB","db_mysql","db_neo4j","db_oracle","db_pgsql","db_redis","db_sap","db_snowflake","dsc_alteryx","dsc_sagemaker","dsc_azureml","dsc_dataiku","dsc_datarobot","dsc_domino","dsc_h2o","dsc_spss","dsc_watson","dsc_julia","dsc_keras","dsc_knime","dsc_matlab","dsc_pytorch","dsc_rlang","dsc_rapidminer","dsc_sas","dsc_scikit","dsc_tf","dataeng_athena","dataeng_airflow","dataeng_beam","dataeng_spark","dataeng_databand","dataeng_dbt","dataeng_fivetran","dataeng_greatexp","dataeng_hadoop","dataeng_keboola","infra_ansible","infra_chef","infra_consul","infra_datadog","infra_docker","infra_dynatrace","infra_istio","infra_jenkins","infra_k8s","infra_newrelic","infra_oshift","infra_ostack","infra_puppet","infra_spinnaker","infra_terraform","infra_vmware","cert_agile","cert_android","cert_awsdev","cert_awsarch","cert_ba","cert_cisco","cert_cobit","cert_entarch","cert_cgeit","cert_gcloudarch","cert_gdata","cert_gweb","cert_itilint","cert_itilpra","cert_java","cert_linux","cert_msass","cert_msexp","cert_oracle","cert_pmp","cert_sap","cert_scrum","cert_infosec","cert_sixsigma","cert_testing2","cert_testing1","ben_equity","ben_car","ben_family","ben_edu","ben_bonus","ben_housing","ben_parking","ben_gas","ben_gym","ben_flexhours","ben_homeoffice","ben_loan","ben_healthmajor","ben_healthminor","ben_lifeins","ben_cafeteria","ben_cellphone","ben_vouchers","covid_remoto","covid_salario","covid_carga","covid_apoyo","vacaciones","aguinaldo"
4608,"2022-01-11 17:30:25.568856000",27000,0,0,0,15,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),25,1,1,México,Uriangato,godin,escuela,isv,nomina,N,hombre,universidad,,,,,,,,,Y,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,,,computadora,,
4609,"2022-01-11 17:32:03.678202000",52500,0,30000,0,2,1,Elemental: Sé lo básico para sobrevivir (ILR 1),30,6,3,México,Valle de México,godin,escuela,itservices,hibrido,N,hombre,universidad,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,remote,,,,,
4610,"2022-01-11 17:32:41.767632000",22299,0,219514,0,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),26,3,3,México,Valle de México,godin,escuela,gobierno,honorarios,N,mujer,pasante,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,semipresencial,,,computadora,,
4611,"2022-01-11 17:33:51.175021000",55000,0,1000000,0,80,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,13,3,México,Mérida,godin,online,itservices,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,Y,remote,,,computadora,,
4612,"2022-01-11 17:34:49.419651000",55000,0,22500,0,-13,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,12,7,México,Valle de México,godin,escuela,itservices,nomina,N,hombre,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,semipresencial,,,,,
4614,"2022-01-11 17:36:32.047338000",0,1035,0,300,15,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,2,0,Estados Unidos,Barquisimeto,godin,escuela,startup,nomina,Y,mujer,universidad,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,remote,,,,,
4615,"2022-01-11 17:38:40.375991000",26000,0,200000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,9,6,México,Valle de México,godin,autodidacta,corp,nomina,N,hombre,pasante,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,Y,Y,Y,,Y,,Y,Y,semipresencial,,,computadora,,
4616,"2022-01-11 17:40:08.337802000",35000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),44,22,12,México,Chihuahua,godin,escuela,corp,nomina,N,hombre,maestria,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,Y,,Y,Y,,Y,onsite,,,,,
4617,"2022-01-11 17:41:45.188090000",0,2850,0,2850,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),27,7,5,Costa Rica,Cartago,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,,Y,,,,remote,,,computadora,,
4618,"2022-01-11 17:42:49.084047000",27500,0,13000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),31,5,0,México,Valle de México,godin,autodidacta,itservices,nomina,N,hombre,universidad,,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onsite,,,,,
4619,"2022-01-11 17:44:14.349322000",75625,0,120000,0,15,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),39,14,2,México,Guadalajara,godin,autodidacta,itservices,nomina,Y,hombre,maestria,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,Y,,Y,,Y,Y,,Y,remote,,,"['computadora', 'muebles', 'internet']",,
4620,"2022-01-11 17:44:39.166412000",15000,0,1000,0,1,1,Elemental: Sé lo básico para sobrevivir (ILR 1),22,2,1,México,Valle de México,estudiante,bootcamp,itservices,nomina,N,mujer,universidad,,,,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,Y,Y,Y,,,Y,,Y,remote,,,computadora,,
4621,"2022-01-11 17:44:56.978185000",0,6000,0,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),33,10,5,Estados Unidos,Valle de México,independiente,autodidacta,freelance,freelance,Y,hombre,pasante,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,,,,,
4622,"2022-01-11 17:45:37.196604000",29700,0,34000,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),37,13,2,México,Valle de México,godin,trabajo,gobierno,nomina,N,mujer,universidad,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,onsite,,,,,
4623,"2022-01-11 17:46:15.351745000",95000,0,1100000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,7,2,México,Guadalajara,godin,autodidacta,isv,nomina,Y,hombre,pasante,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,Y,,Y,,,,remote,,,"['computadora', 'internet']",,
4625,"2022-01-11 17:48:16.494020000",22000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,3,2,México,Valle de México,godin,online,itservices,nomina,N,mujer,pasante,,,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,remote,,,computadora,,
4626,"2022-01-11 17:48:59.154708000",32000,0,200000,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),25,2,2,México,Valle de México,godin,escuela,itservices,hibrido,N,hombre,pasante,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,remote,,,computadora,,
4627,"2022-01-11 17:49:29.696992000",100000,0,35000,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),34,10,2,México,Valle de México,godin,escuela,startup,nomina,Y,hombre,universidad,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,,remote,,,computadora,,
4628,"2022-01-11 17:51:10.051982000",0,2200,0,0,-12,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),38,10,2,Colombia,Bogotá,independiente,online,startup,honorarios,Y,mujer,posgrado,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,,,,,
4629,"2022-01-11 17:52:14.041573000",25000,0,350000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),29,3,1,México,Valle de México,godin,escuela,corp,nomina,N,hombre,universidad,Y,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,,Y,semipresencial,,,computadora,,
4630,"2022-01-11 17:55:15.374304000",50000,0,50000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),44,15,15,México,Monterrey,godin,escuela,itservices,nomina,N,hombre,universidad,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,Y,,,,,,Y,,remote,,,"['computadora', 'internet']",,
4631,"2022-01-11 17:57:52.028012000",30000,0,30000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,0,0,México,Valle de México,godin,escuela,startup,nomina,N,mujer,pasante,,,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,remote,,,internet,,
4632,"2022-01-11 17:57:59.917001000",36000,0,18000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,7,1,México,Monterrey,godin,escuela,itservices,hibrido,Y,hombre,universidad,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,,,,,remote,,,computadora,,
4633,"2022-01-11 17:58:21.428431000",27000,0,10000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,2,1,México,zacatecas,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,Y,Y,Y,Y,Y,Y,,,Y,remote,,,"['computadora', 'muebles', 'internet']",,
4634,"2022-01-11 18:00:05.240697000",0,695,0,347,35,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,13,0,Argentina,Paraná,independiente,escuela,isv,honorarios,N,hombre,pasante,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,,,,,
4635,"2022-01-11 18:00:35.536577000",75000,0,50000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,9,3,México,edo mexico,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,,,,Y,remote,,,"['computadora', 'muebles', 'internet']",,
4636,"2022-01-11 18:00:42.021173000",63000,0,28000,0,29,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,11,6,México,Morelia,godin,escuela,itservices,hibrido,Y,hombre,universidad,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,Y,,,,,Y,Y,,Y,,,,,,remote,,,"['computadora', 'muebles', 'internet']",,
4637,"2022-01-11 18:00:52.039138000",97600,0,80000,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,10,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,Y,remote,,,"['computadora', 'muebles', 'internet']",,
4638,"2022-01-11 18:00:56.325391000",47000,0,22000,0,3,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),33,13,8,México,Monterrey,godin,escuela,itservices,hibrido,N,hombre,universidad,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,remote,,,computadora,,
4639,"2022-01-11 18:01:06.159918000",42500,0,600000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),28,4,3,México,Valle de México,godin,online,startup,nomina,N,hombre,pasante,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,Y,,,,,,remote,,,"['computadora', 'muebles', 'internet']",,
4640,"2022-01-11 18:01:49.892164000",50000,0,40000,0,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),37,20,1,México,Valle de México,godin,autodidacta,corp,hibrido,Y,hombre,pasante,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,Y,Y,,,,,,,remote,,,"['computadora', 'internet']",,
4641,"2022-01-11 18:02:55.382600000",100000,0,40000,0,80,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),33,10,3,México,Chihuahua,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,Y,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,Y,remote,,,"['computadora', 'muebles']",,
4642,"2022-01-11 18:03:52.245971000",0,4500,0,1200,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),47,22,7,Estados Unidos,Juarez,godin,escuela,uni,nomina,N,hombre,universidad,,,,,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,Y,Y,,Y,Y,Y,,,,semipresencial,,,"['computadora', 'muebles']",,
4643,"2022-01-11 18:06:15.619125000",18000,0,24000,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),40,18,8,México,Ciudad Fernandez,godin,autodidacta,corp,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,Y,,,Y,onsite,,,,,
4644,"2022-01-11 18:07:56.873872000",87000,0,43000,0,40,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),32,11,1,México,Valle de México,directivo,escuela,startup,honorarios,N,hombre,universidad,,,Y,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,Y,,,,,,,,remote,,,,,
4645,"2022-01-11 18:09:35.989827000",35000,0,40000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),50,28,19,México,Valle de México,godin,escuela,gobierno,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,Y,,,semipresencial,,,computadora,,
4646,"2022-01-11 18:11:00.251079000",48000,0,120000,0,6,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),49,26,20,México,Hermosillo,godin,online,corp,nomina,N,hombre,maestria,,,Y,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,Y,,,Y,Y,Y,,,,,,,,,,Y,,,,,Y,Y,,,,Y,,,Y,,,Y,onsite,,,computadora,,
4647,"2022-01-11 18:11:28.294299000",55000,0,720000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,10,2,México,Valle de México,godin,autodidacta,startup,nomina,N,hombre,prepa,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,remote,,,,,
4648,"2022-01-11 18:13:35.461071000",100000,0,140000,0,100,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),26,4,1,México,Valle de México,godin,escuela,startup,nomina,Y,hombre,universidad,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,Y,Y,,,Y,remote,,,"['computadora', 'muebles', 'internet']",,
4649,"2022-01-11 18:13:51.668607000",0,1200,0,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),25,3,1,Uruguay,San Luis Potosí,godin,online,itservices,honorarios,Y,hombre,universidad,,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,,,,,
